id,status_group
4121,functional
40641,functional
2303,functional
60253,non functional
17809,non functional
18533,non functional
41731,functional
41131,non functional
58949,functional
23419,functional
59597,functional
32699,non functional
7140,functional
72718,non functional
63361,functional
22798,functional
58302,non functional
53482,functional
33130,functional
35704,functional needs repair
15782,functional
39919,non functional
5094,non functional
59455,non functional
52068,non functional
58414,non functional
70924,functional
57054,non functional
72347,non functional
8767,non functional
19426,functional
13299,functional
20069,functional
391,functional
31028,non functional
3073,functional
62078,functional
70741,non functional
218,functional
52003,functional
28593,non functional
3557,functional
71380,functional
2431,functional
14754,non functional
53683,functional
27242,functional
60044,functional needs repair
16037,functional
23817,non functional
70083,functional
17355,non functional
64321,functional
73625,non functional
6616,functional
32143,non functional
3542,functional
3426,non functional
3689,non functional
32028,functional
53157,functional
62508,non functional
29164,functional
42724,functional
44231,functional
63007,non functional
2384,functional
59395,functional
33017,non functional
73149,non functional
51119,non functional
25306,functional
74006,functional
30208,functional
64574,non functional
2629,non functional
14243,functional
10461,functional
37104,non functional
28052,functional
68945,functional
71371,functional
47941,functional needs repair
60027,functional
60622,non functional
48781,functional
1739,functional
59967,functional
46961,functional
44036,non functional
71387,non functional
10813,functional
42761,functional
71358,functional
67190,functional
36163,non functional
39767,functional
56367,non functional
40245,non functional
20939,functional
16083,functional needs repair
55324,non functional
65819,functional needs repair
7074,functional
4942,non functional
32925,functional needs repair
19335,functional
55362,functional
16926,functional
52733,functional
71921,non functional
20431,functional
16750,functional needs repair
37383,non functional
31853,functional
7895,non functional
28133,functional
72965,functional
2889,functional
13261,non functional
32524,functional
71539,non functional
65353,non functional
10369,non functional
1937,non functional
54514,functional
11546,functional
51776,functional
30842,functional
61033,non functional
47910,non functional
49857,non functional
45195,non functional
27500,non functional
33895,non functional
71798,non functional
34322,non functional
17701,functional
25203,functional
53371,functional
25031,functional
31311,functional
17364,non functional
23623,non functional
27066,functional
34576,functional
21005,non functional
49305,non functional
43079,non functional
35730,non functional
7875,non functional
28829,functional
33290,functional
45571,non functional
58205,non functional
53240,non functional
56011,functional
70086,functional
19301,non functional
36325,functional
31258,non functional
21225,non functional
23479,non functional
49851,functional
46952,non functional
46125,functional needs repair
69247,functional
2761,non functional
8445,functional
4439,functional needs repair
31653,functional
9782,functional
69727,non functional
52786,non functional
5308,non functional
22397,non functional
22862,non functional
44605,functional needs repair
31140,functional
53531,functional
47468,functional
642,non functional
41358,functional
13834,non functional
21803,functional
1640,non functional
37961,non functional
44373,non functional
65985,non functional
54081,functional
36738,non functional
62348,functional needs repair
60015,non functional
39774,functional
68219,non functional
56649,non functional
2822,non functional
23588,functional
41586,functional
30717,functional
14707,functional
35139,functional
17594,functional
59753,non functional
57854,functional
14722,functional
42133,non functional
68581,functional
65556,functional
6471,functional
69041,functional
16204,functional
66480,non functional
64089,non functional
14792,functional
34292,functional needs repair
23148,functional
22526,non functional
57212,functional
31545,functional
20629,functional
24694,functional
69679,functional
35287,functional
1014,non functional
43711,non functional
3994,functional
