id,status_group
47888,non functional
44083,functional needs repair
68432,functional
1571,functional
48127,non functional
18260,non functional
25832,non functional
48080,functional
10008,functional
42702,functional
24274,non functional
23235,non functional
38495,functional
43921,functional
38900,functional
21132,functional
19959,functional needs repair
56918,non functional
66479,functional
28595,non functional
42929,functional
40136,functional
9659,functional
21777,non functional
48448,non functional
37484,functional
37881,functional
57514,functional
16324,non functional
42412,functional
72604,non functional
40644,non functional
49526,non functional
38393,functional
46124,non functional
3819,functional
20090,functional
36118,non functional
31422,functional needs repair
60559,non functional
39720,non functional
21401,functional
36161,non functional
51498,non functional
64262,non functional
55608,functional needs repair
4586,functional
63013,non functional
33099,non functional
55599,non functional
67695,functional
178,functional
57378,non functional
34119,functional
72433,functional
31458,functional
24682,functional needs repair
11397,functional
46290,non functional
56864,functional
71574,functional
10906,functional needs repair
68344,non functional
37613,non functional
61581,functional
37829,non functional
64260,non functional
20076,functional
24,non functional
10956,functional
36151,functional
32196,functional
57827,non functional
50580,functional
4140,functional needs repair
17689,functional
34293,non functional
72633,functional
48963,functional
45651,non functional
65971,functional
60338,functional
15185,non functional
3198,functional
52550,functional
50431,functional
12825,functional
48145,functional
17085,functional
14609,non functional
49949,functional
49570,functional
38841,functional needs repair
40525,functional needs repair
265,non functional
18476,functional
72555,functional
46074,functional
37652,functional needs repair
18458,functional
55028,functional
24288,functional
60353,functional
41844,functional
71399,non functional
62912,functional
5497,non functional
51716,functional
14081,functional
13605,functional
16466,non functional
72827,functional
52954,functional
67574,non functional
10941,non functional
15965,functional
45533,functional
31570,non functional
39062,functional
72327,non functional
20723,functional needs repair
7474,functional
17125,non functional
52725,functional
54617,functional
73612,non functional
59685,non functional
50593,non functional
38606,functional
50369,non functional
2892,functional
10258,functional
58050,functional
57032,non functional
44549,non functional
32858,non functional
28018,non functional
18874,functional
61233,functional
53241,functional
15042,functional
31281,non functional
11528,functional
34232,functional
52849,functional
12637,functional
7048,functional
15254,non functional
26141,non functional
40552,functional
4330,functional
61363,functional
22517,non functional
24494,functional
59569,functional
29626,functional
13331,functional
50070,functional
64157,functional
69603,functional
12330,functional
6562,non functional
50323,non functional
42849,non functional
44098,non functional
136,non functional
48123,functional needs repair
56270,functional
50020,functional
64992,non functional
50445,non functional
47439,non functional
12101,non functional
15171,functional
49754,non functional
56048,functional
65800,non functional
62029,functional
26603,functional
40450,non functional
9553,functional
23183,non functional
46347,functional needs repair
3230,non functional
53067,functional
55874,non functional
19104,functional
42844,functional
3472,functional
33197,non functional
44552,functional
40500,functional
21765,non functional
73081,non functional
50986,non functional
43486,functional
9449,functional
45493,functional
28917,non functional
48785,functional
31239,functional needs repair
61441,functional needs repair
24550,functional
61452,functional
28089,non functional
58676,functional
27198,functional
48990,non functional
44987,non functional
43565,functional
16247,functional
57118,functional
21362,functional
58875,non functional
43441,functional
5707,functional
12569,functional
6523,non functional
4879,non functional
67522,functional needs repair
65441,functional
50245,functional
10443,functional
1136,functional
57288,non functional
23318,functional
60180,functional
27764,functional
